id,label
328799,770000
261832,100000
338765,760000
252558,20000
372064,760000
234589,60000
310958,340000
218023,140000
199202,270000
308876,60000
328762,60000
358129,760000
255248,340000
380968,680000
247258,680000
235958,30000
258554,760000
338323,100000
385292,310000
331785,160000
260848,60000
204352,380000
220138,30000
393311,60000
320361,770000
267144,20000
354693,760000
272356,760000
389448,30000
249545,760000
300062,100000
326499,380000
282288,140000
390191,60000
248932,110000
313689,140000
221272,140000
258433,100000
385391,60000
354884,310000
283184,140000
338243,60000
336221,20000
275030,20000
373255,160000
246160,670000
240129,60000
269514,60000
293677,160000
253176,20000
299598,760000
262737,140000
374286,160000
332778,60000
341209,140000
295221,340000
230264,40000
329462,670000
263580,150000
203137,30000
262474,680000
289859,180000
204398,760000
202367,760000
221654,760000
235552,160000
358917,100000
261829,760000
242585,340000
288458,150000
353708,100000
197231,140000
285330,40000
349367,130000
286033,60000
377765,60000
387908,60000
280588,170000
323315,30000
277751,20000
247906,500000
341269,100000
367002,30000
211710,100000
244592,340000
340604,760000
297796,520000
348426,140000
394226,100000
372798,760000
213878,60000
220565,20000
385811,170000
390109,110000
255097,20000
393274,140000
339049,130000
253323,760000
351669,60000
355843,680000
360234,20000
298829,60000
296800,760000
296095,550000
200878,30000
273105,760000
267865,550000
289997,60000
223976,140000
337896,760000
221036,60000
276472,60000
295749,20000
202383,40000
356548,550000
305591,760000
313666,60000
228753,550000
224935,730000
363465,150000
249194,60000
352115,670000
282202,680000
284472,60000
292129,110000
361352,60000
283393,100000
249963,140000
226643,110000
234774,160000
245087,100000
287777,60000
270868,670000
376938,140000
300457,160000
366677,30000
266696,170000
285845,60000
315968,60000
294640,180000
377157,380000
300524,170000
309309,760000
201524,760000
392866,760000
334446,100000
343000,500000
341611,150000
356841,340000
277382,100000
322349,290000
298363,340000
224113,770000
371017,140000
363577,310000
320186,100000
351785,770000
335623,170000
250755,60000
381704,60000
216110,680000
288741,110000
205678,40000
247007,160000
252689,130000
324958,30000
383635,760000
244280,60000
294622,100000
391324,140000
386215,520000
235664,100000
364149,100000
266439,20000
269882,683500
267590,290000
307375,760000
276037,100000
344023,140000
254752,670000
392096,140000
207797,760000
258485,500000
197501,760000
362814,680000
385549,60000
223411,100000
350771,60000
265176,310000
216011,30000
291140,680000
262135,680000
317042,60000
280612,760000
322107,20000
261442,760000
263554,30000
360037,670000
376570,60000
337328,140000
301638,760000
375039,60000
275799,150000
240979,140000
366128,500000
320754,340000
224940,60000
295080,550000
344679,30000
227847,310000
308118,160000
331602,680000
366844,30000
204024,170000
387425,770000
296635,760000
295022,100000
268636,680000
316617,60000
366796,760000
337547,760000
338700,290000
247516,150000
377392,730000
346655,380000
324819,650000
333139,100000
198526,60000
270060,550000
391920,30000
219320,140000
205369,760000
238231,40000
328267,680000
204811,340000
234489,140000
304787,60000
281181,170000
258756,550000
324593,730000
272684,760000
359034,20000
375883,150000
379134,140000
294018,170000
209860,340000
342738,140000
347992,760000
223562,30000
273225,670000
216232,730000
263911,340000
311099,520000
237853,770000
390180,130000
378110,380000
362679,40000
363240,60000
212667,160000
205361,440000
299527,340000
234324,160000
278526,760000
244551,520000
285819,340000
294147,160000
255348,30000
255881,60000
198503,140000
358154,60000
358847,140000
285168,760000
299818,310000
363821,170000
356965,170000
381238,760000
325070,60000
215192,100000
370289,760000
210260,60000
315401,270000
393489,100000
365684,170000
222365,20000
263375,760000
209481,150000
354308,170000
197538,100000
298819,60000
207509,160000
389880,770000
260133,100000
263693,340000
362144,160000
379075,100000
290775,140000
282194,30000
372463,30000
260574,140000
229210,60000
391493,100000
377604,160000
373580,140000
383293,140000
266089,30000
305757,440000
262177,130000
257851,60000
284254,680000
304624,140000
325555,140000
304507,60000
277192,310000
376507,440000
253193,160000
297833,140000
237259,60000
242775,100000
314790,100000
291293,760000
335845,140000
353818,110000
271499,270000
369171,770000
377011,60000
222133,760000
276374,20000
221530,550000
337903,160000
363306,60000
298737,60000
335496,100000
286693,60000
315327,760000
220015,60000
244367,340000
212143,30000
271794,760000
312124,500000
322132,380000
214345,670000
343926,340000
343819,730000
206341,100000
361212,150000
383652,30000
364076,520000
334107,20000
300581,60000
384060,30000
242401,100000
338276,550000
340331,60000
352735,100000
299880,380000
286594,160000
220893,310000
306544,100000
204036,140000
390227,550000
250158,30000
331860,550000
326280,770000
304833,140000
278027,30000
313323,680000
296096,500000
255749,60000
320312,440000
282230,550000
302836,680000
216301,140000
205521,500000
321094,680000
283130,20000
341826,160000
293341,760000
297463,290000
334548,270000
339023,760000
243245,680000
220243,760000
363761,180000
228307,60000
353271,770000
343565,140000
341083,60000
251557,770000
392269,500000
339658,310000
383343,30000
217175,100000
219624,30000
322991,380000
371773,60000
335259,730000
307294,683500
278978,60000
303158,60000
199471,60000
292076,340000
289334,760000
215653,100000
214533,760000
273178,40000
265913,760000
241347,60000
352419,760000
280880,110000
334659,760000
264124,140000
259610,100000
311460,550000
361424,60000
335804,100000
228485,760000
371711,60000
370432,100000
244895,140000
307103,140000
298990,310000
384949,310000
363636,140000
290468,60000
248277,60000
251435,100000
384901,520000
380901,60000
373346,760000
300452,550000
218034,760000
341294,60000
346324,100000
293186,670000
379057,670000
203764,100000
310041,290000
289151,760000
318120,680000
389741,170000
345340,760000
284642,60000
371676,100000
246056,60000
254306,100000
219569,730000
228739,760000
245706,100000
223050,380000
278346,180000
198770,380000
290766,60000
204511,500000
341807,60000
305794,160000
222584,340000
325301,160000
327921,770000
210877,100000
205111,100000
374040,140000
273220,760000
293560,380000
241140,140000
281876,100000
265498,760000
341331,760000
272390,100000
385271,140000
309674,140000
301768,140000
285653,340000
239036,30000
337470,340000
390011,100000
250406,30000
332319,550000
321669,60000
390241,60000
292057,140000
245494,130000
294280,770000
305328,670000
243402,140000
209570,770000
326730,760000
320931,760000
374750,160000
372031,40000
331291,150000
244010,100000
386143,150000
294598,680000
308537,60000
315352,20000
361430,760000
268646,550000
361201,270000
319364,170000
314013,60000
335728,760000
229052,20000
376925,760000
251924,40000
299187,170000
283869,60000
310550,60000
337567,760000
352620,160000
327335,60000
293469,550000
341988,760000
346866,760000
270364,760000
374900,100000
356321,270000
258738,770000
337340,20000
248526,20000
366706,730000
376066,60000
278498,140000
298029,110000
362367,760000
313836,60000
244117,30000
211407,160000
247756,60000
254848,140000
368520,440000
322489,310000
239066,770000
212274,140000
382848,140000
319521,140000
219667,770000
390564,100000
226480,140000
339918,310000
287401,760000
262735,30000
246335,100000
300830,680000
316710,500000
327839,680000
373648,130000
286090,100000
307397,550000
244605,140000
205224,30000
390936,140000
234333,760000
246782,140000
390530,60000
388626,140000
376126,440000
324616,140000
272198,60000
248458,60000
198168,100000
345407,760000
374051,670000
244940,760000
316594,140000
204331,60000
370929,160000
301125,310000
369312,500000
265002,20000
263016,440000
355787,160000
295649,270000
275800,60000
230929,140000
301246,550000
338266,150000
369591,290000
220277,440000
213931,760000
326597,760000
364350,60000
380421,60000
362305,60000
254025,140000
359480,380000
254063,140000
264864,290000
286363,20000
261152,60000
291876,140000
290034,60000
333661,270000
220116,380000
331373,340000
342298,760000
357694,380000
232470,140000
352702,760000
356804,760000
210498,140000
259412,760000
274931,770000
219140,760000
281012,340000
286600,680000
263627,140000
353900,60000
225677,60000
360585,30000
293490,60000
220662,760000
287619,40000
307017,60000
213500,150000
225803,60000
199392,140000
234428,30000
232668,60000
341915,760000
252213,760000
334036,100000
304219,20000
211037,170000
357677,30000
360999,110000
286076,150000
389632,770000
201451,680000
339394,140000
259594,550000
220811,760000
350835,140000
382210,140000
246760,160000
332637,180000
392072,680000
338003,140000
276393,770000
241912,60000
326988,550000
302281,760000
329519,30000
282705,760000
258262,20000
303254,60000
239911,100000
384667,760000
245912,760000
303242,140000
201961,60000
366972,60000
287407,20000
375260,140000
255842,60000
232742,60000
384405,140000
307492,100000
256527,760000
229751,60000
341929,160000
258311,60000
391116,130000
372276,40000
293742,770000
360896,160000
322433,730000
386632,760000
383012,100000
259724,770000
200761,100000
302387,140000
217529,520000
241190,60000
219676,140000
346856,680000
345918,380000
246793,340000
327289,60000
242572,140000
312822,20000
365316,60000
280779,140000
259908,20000
316136,760000
232437,170000
335193,760000
277014,100000
224570,170000
368931,60000
282601,500000
359541,110000
259108,760000
314782,140000
347313,150000
312769,60000
283981,760000
363517,170000
386165,110000
211913,30000
327933,140000
343038,140000
374517,340000
221406,340000
202517,20000
292036,160000
348762,140000
306346,30000
208409,550000
245127,100000
302665,760000
271581,140000
238447,30000
227227,680000
215779,340000
328830,680000
264350,110000
263080,670000
340964,100000
246915,60000
215953,270000
347652,140000
220055,760000
210439,130000
275828,380000
208794,160000
368365,150000
198448,140000
244609,150000
340291,60000
314707,110000
212857,760000
